PARTICIPANT_ID,TEST_SECTION_ID,SENTENCE,USER_INPUT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098676,1472049840208,1472049840276,m,77
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098680,1472049840348,1472049840505,a,65
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098688,1472049840581,1472049840667,r,82
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098691,1472049840798,1472049840868,t,84
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098695,1472049841148,1472049841228,s,83
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098867,1472049841773,1472049841892,BKSP,8
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098870,1472049842148,1472049842204,h,72
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098875,1472049843028,1472049843116,s,83
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098880,1472049843165,1472049843268, ,32
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098886,1472049843413,1472049843508,s,83
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5098890,1472049843565,1472049843638,t,84
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5099196,1472049843805,1472049843892,e,69
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5099199,1472049844053,1472049844132,w,87
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5099205,1472049844293,1472049844379,a,65
10024,106898,Martha Stewart will not be dining with us this Thanksgiving.,marths stewart willl not be dining with us this thanksgiving,5099209,1472049844419,1472049844492,t,84
