PARTICIPANT_ID,TEST_SECTION_ID,SENTENCE,USER_INPUT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51922976,1473275800436,1473275800856,SHIFT,16
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51922981,1473275800790,1473275800870,,65
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51922988,1473275801002,1473275801090,,32
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51922994,1473275801213,1473275801277,,66
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51922998,1473275801306,1473275801382,,65
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923004,1473275801419,1473275801480,,68
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923020,1473275801527,1473275801596,,32
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923021,1473275801651,1473275801709,,84
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923024,1473275801782,1473275801869,,72
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923026,1473275801906,1473275801989,,73
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923028,1473275802023,1473275802087,,78
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923059,1473275802183,1473275802249,,71
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923062,1473275802349,1473275802432,,32
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923065,1473275802594,1473275802668,,72
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923068,1473275802705,1473275802826,,65
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923115,1473275802787,1473275802845,,83
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923116,1473275802894,1473275802977,,32
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923117,1473275803259,1473275803328,,66
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923118,1473275803369,1473275803402,,69
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923120,1473275803474,1473275803543,,69
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923123,1473275803604,1473275803657,,78
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923152,1473275803703,1473275803813,,32
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923156,1473275803954,1473275804004,,84
100045,1091643,A bad thing has been turned into a good thing and.,A bad thing has been turned into a good thing and.,51923160,1473275804121,1473275804169,,85
