PARTICIPANT_ID,TEST_SECTION_ID,SENTENCE,USER_INPUT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912585,1473275621905,1473275622062,SHIFT,16
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912589,1473275622039,1473275622264,R,82
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912593,1473275622253,1473275622333,o,79
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912599,1473275622413,1473275622557,b,66
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912604,1473275622573,1473275622733,e,69
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912709,1473275622709,1473275622829,r,82
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912714,1473275622933,1473275623093,t,84
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912721,1473275623221,1473275623397,",",188
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912727,1473275623357,1473275623557, ,32
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912731,1473275623573,1473275623797,SHIFT,16
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912734,1473275623677,1473275623813,I,73
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912738,1473275624325,1473275624525,',222
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912777,1473275624717,1473275624901,m,77
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912784,1473275624861,1473275625038, ,32
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912790,1473275625085,1473275625221,w,87
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912796,1473275625181,1473275625325,o,79
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912878,1473275625301,1473275625477,r,82
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912883,1473275625461,1473275625557,k,75
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912888,1473275625670,1473275625854,i,73
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912895,1473275626389,1473275626485,n,78
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912900,1473275626573,1473275626717,g,71
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912924,1473275626693,1473275626853, ,32
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912929,1473275626901,1473275627077,o,79
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912933,1473275627021,1473275627197,n,78
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912938,1473275627157,1473275627317, ,32
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912941,1473275627261,1473275627413,t,84
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912963,1473275627397,1473275627493,h,72
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912965,1473275627517,1473275627654,i,73
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912969,1473275627613,1473275627797,s,83
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912972,1473275627693,1473275627870, ,32
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51912975,1473275627941,1473275628077,r,82
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51913000,1473275628021,1473275628181,i,73
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51913005,1473275628229,1473275628365,g,71
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51913008,1473275628301,1473275628405,h,72
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51913012,1473275628477,1473275628613,t,84
100031,1091423,"Robert ,I'm working on this right now.","Robert, I'm working on this right now.",51913017,1473275628581,1473275628757, ,32
