PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092033	1472049708031	1472049708284	SHIFT	16
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092036	1472049708220	1472049708300	H	72
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092038	1472049708459	1472049708619	e	69
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092043	1472049708571	1472049708667	 	32
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092049	1472049708859	1472049708955	l	76
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092055	1472049709019	1472049709163	e	69
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092098	1472049709356	1472049709484	f	70
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092101	1472049709580	1472049709755	t	84
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092108	1472049709756	1472049709851	 	32
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092115	1472049710028	1472049710187	t	84
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092164	1472049710156	1472049710235	h	72
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092167	1472049710251	1472049710411	e	69
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092172	1472049710363	1472049710442	 	32
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092175	1472049710892	1472049710971	j	74
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092177	1472049711035	1472049711163	e	69
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092181	1472049711227	1472049711323	t	84
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092228	1472049711403	1472049711566	s	83
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092232	1472049711547	1472049711643	 	32
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092235	1472049711947	1472049712092	w	87
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092236	1472049712172	1472049712236	i	73
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092237	1472049712316	1472049712443	n	78
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092258	1472049712475	1472049712571	 	32
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092259	1472049713003	1472049713083	o	79
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092260	1472049713100	1472049713211	v	86
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092261	1472049713291	1472049713420	e	69
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092296	1472049713372	1472049713516	r	82
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092298	1472049713516	1472049713612	 	32
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092300	1472049713867	1472049713963	m	77
10009	106771	He left the Jets  win over Miami in the second half on October.	He left the jets win over miami in the second half on october. 	5092304	1472049714091	1472049714171	i	73
