PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963299	1473276434005	1473276434298	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963297	1473276434140	1473276434270	A	65
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963300	1473276434827	1473276434958	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963301	1473276434976	1473276435077	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963303	1473276435156	1473276435292	o	79
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963305	1473276435708	1473276435816	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963745	1473276435907	1473276436015	[	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963751	1473276436456	1473276436588	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963755	1473276437341	1473276437513	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963758	1473276438789	1473276438857	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963764	1473276438956	1473276439040	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963770	1473276439115	1473276439236	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963774	1473276440947	1473276441122	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963779	1473276441076	1473276441217	A	65
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963785	1473276441168	1473276441334	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963794	1473276441273	1473276441369	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963803	1473276441442	1473276441544	o	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963813	1473276441627	1473276441669	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963968	1473276441775	1473276441860	o	79
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963976	1473276441960	1473276442042	i	73
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963984	1473276442287	1473276442382	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51963991	1473276442444	1473276442508	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964000	1473276442576	1473276442670	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964012	1473276443128	1473276443207	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964023	1473276443424	1473276444277	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964029	1473276444333	1473276444483	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964034	1473276444456	1473276444561	A	65
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964038	1473276444518	1473276444659	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964531	1473276444647	1473276444757	[	219
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964536	1473276444727	1473276444973	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964540	1473276445128	1473276445205	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964546	1473276445279	1473276445364	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964551	1473276445429	1473276445558	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964561	1473276450401	1473276450704	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964557	1473276450523	1473276450629	A	65
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964563	1473276450700	1473276450837	[	219
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964567	1473276450798	1473276450886	P	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964571	1473276450965	1473276451078	P	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964765	1473276451271	1473276451305	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964769	1473276451381	1473276451445	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964774	1473276451528	1473276451624	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964784	1473276451650	1473276451784	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964794	1473276451785	1473276451927	[	219
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964805	1473276451956	1473276452073	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964815	1473276452235	1473276452318	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964822	1473276452381	1473276452465	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964828	1473276452607	1473276452663	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964830	1473276453298	1473276453446	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964835	1473276453438	1473276453547	A	65
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964843	1473276453496	1473276453628	CAPS_LOCK	20
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964849	1473276453631	1473276453768	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964900	1473276453750	1473276453875	o	79
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964903	1473276453944	1473276454035	o	79
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964907	1473276454171	1473276454258	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964913	1473276454322	1473276454431	BKSP	8
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964920	1473276454516	1473276454676	p	80
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964925	1473276454594	1473276454752	o	79
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964933	1473276454888	1473276455069	i	73
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964943	1473276455033	1473276455169	n	78
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964947	1473276455165	1473276455271	t	84
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964953	1473276455237	1473276455397	i	73
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964957	1473276455287	1473276455424	n	78
100134	1092492	Appointing Jeff as CFO is one important step in that process.	Appointing Jeff as CFO is one important step in that process.  	51964962	1473276455383	1473276455513	g	71
