PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089462	1473278600132	1473278600323	SHIFT	16
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089465	1473278600259	1473278600354	I	73
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089467	1473278600451	1473278600547	s	83
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089469	1473278600547	1473278600675	 	32
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089471	1473278600707	1473278600798	t	84
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089486	1473278600779	1473278600883	h	72
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089487	1473278600859	1473278600955	i	73
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089492	1473278600987	1473278601043	s	83
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089497	1473278601083	1473278601203	 	32
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089503	1473278601267	1473278601355	t	84
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089508	1473278601355	1473278601443	h	72
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089523	1473278601446	1473278601515	e	69
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089530	1473278601515	1473278601635	 	32
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089534	1473278601723	1473278601803	c	67
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089540	1473278601818	1473278601933	o	79
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089620	1473278601915	1473278602027	n	78
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089622	1473278602155	1473278602259	f	70
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089625	1473278602427	1473278602547	e	69
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089629	1473278602515	1473278602611	r	82
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089633	1473278603403	1473278603443	e	69
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089635	1473278603491	1473278603571	n	78
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089702	1473278603595	1473278603635	c	67
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089705	1473278603755	1473278603827	e	69
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089708	1473278603827	1473278603947	 	32
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089710	1473278604899	1473278604987	r	82
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089712	1473278605059	1473278605147	a	65
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089781	1473278605187	1473278605275	t	84
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089783	1473278605315	1473278605403	e	69
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089785	1473278605507	1473278605699	SHIFT	16
100382	1095171	Is this the conference rate?	Is this the conference rate?	52089788	1473278605603	1473278605699	?	191
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090007	1473278609883	1473278610083	SHIFT	16
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090011	1473278610003	1473278610115	W	87
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090015	1473278610227	1473278610323	e	69
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090018	1473278610451	1473278610595	 	32
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090022	1473278610731	1473278610835	a	65
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090026	1473278610835	1473278610939	r	82
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090071	1473278610940	1473278611051	e	69
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090075	1473278611051	1473278611187	 	32
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090079	1473278611435	1473278611531	w	87
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090082	1473278611603	1473278611707	a	65
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090085	1473278611947	1473278612027	i	73
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090091	1473278612028	1473278612099	t	84
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090092	1473278612123	1473278612187	i	73
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090094	1473278612155	1473278612267	n	78
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090100	1473278612291	1473278612347	g	71
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090133	1473278612315	1473278612435	 	32
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090137	1473278612435	1473278612563	o	79
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090141	1473278612507	1473278612611	n	78
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090146	1473278612579	1473278612707	 	32
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090152	1473278612707	1473278612787	t	84
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090159	1473278612787	1473278612875	h	72
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090170	1473278612877	1473278612939	e	69
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090175	1473278612923	1473278613043	 	32
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090182	1473278613107	1473278613179	c	67
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090187	1473278613179	1473278613219	o	79
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090192	1473278613323	1473278613395	l	76
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090216	1473278613397	1473278613499	d	68
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090219	1473278613499	1473278613611	 	32
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090222	1473278613699	1473278613779	f	70
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090230	1473278613867	1473278613939	r	82
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090234	1473278614019	1473278614157	o	79
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090306	1473278614139	1473278614251	n	78
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090310	1473278614187	1473278614251	t	84
100382	1095183	We are waiting on the cold front.	We are waiting on the cold front.	52090313	1473278614339	1473278614411	.	190
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090649	1473278620859	1473278620995	SHIFT	16
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090651	1473278620963	1473278621059	R	82
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090655	1473278621091	1473278621179	o	79
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090658	1473278621243	1473278621323	b	66
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090661	1473278621419	1473278621523	e	69
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090704	1473278621475	1473278621571	r	82
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090707	1473278621651	1473278621731	t	84
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090711	1473278621803	1473278621891	,	188
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090713	1473278621859	1473278622011	 	32
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090714	1473278622115	1473278622267	SHIFT	16
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090716	1473278622171	1473278622267	I	73
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090718	1473278622331	1473278622451	'	222
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090765	1473278622411	1473278622523	m	77
100382	1095190	Robert ,I'm working on this right now.	Robert, I'm working on this right now. 	52090769	1473278622491	1473278622635	 	32
