PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074732	1473278322899	1473278323033	SHIFT	16
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074735	1473278322976	1473278323129	D	68
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074740	1473278323130	1473278323209	i	73
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074746	1473278323330	1473278323473	d	68
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074752	1473278323433	1473278323497	 	32
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074756	1473278323600	1473278323689	y	89
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074783	1473278323693	1473278323817	o	79
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074788	1473278323785	1473278323921	u	85
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074793	1473278323889	1473278323977	 	32
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074797	1473278324121	1473278324217	m	77
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074802	1473278324217	1473278324313	e	69
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074859	1473278324408	1473278324505	a	65
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074860	1473278324601	1473278324689	n	78
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074862	1473278324728	1473278324825	 	32
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074864	1473278324969	1473278325177	SHIFT	16
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074868	1473278325081	1473278325177	O	79
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074872	1473278325321	1473278325481	x	88
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074904	1473278325441	1473278325537	l	76
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074907	1473278325609	1473278325745	e	69
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074910	1473278325721	1473278325808	y	89
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074913	1473278325932	1473278326129	SHIFT	16
100350	1094852	Did you mean Oxley?	Did you mean Oxley?	52074916	1473278326025	1473278326129	?	191
100350	1094864	What did Mark say?	What did Mark say?	52075041	1473278328121	1473278328280	SHIFT	16
100350	1094864	What did Mark say?	What did Mark say?	52075043	1473278328193	1473278328345	W	87
100350	1094864	What did Mark say?	What did Mark say?	52075048	1473278328346	1473278328409	h	72
100350	1094864	What did Mark say?	What did Mark say?	52075055	1473278328409	1473278328521	a	65
100350	1094864	What did Mark say?	What did Mark say?	52075058	1473278328521	1473278328649	t	84
100350	1094864	What did Mark say?	What did Mark say?	52075090	1473278328625	1473278328705	 	32
100350	1094864	What did Mark say?	What did Mark say?	52075093	1473278328777	1473278328881	d	68
100350	1094864	What did Mark say?	What did Mark say?	52075095	1473278328833	1473278328945	i	73
100350	1094864	What did Mark say?	What did Mark say?	52075100	1473278328962	1473278329000	 	68
100350	1094864	What did Mark say?	What did Mark say?	52075149	1473278329273	1473278329505	SHIFT	16
100350	1094864	What did Mark say?	What did Mark say?	52075105	1473278329392	1473278329489	M	77
100350	1094864	What did Mark say?	What did Mark say?	52075152	1473278329609	1473278329721	a	65
100350	1094864	What did Mark say?	What did Mark say?	52075156	1473278329769	1473278329841	r	82
100350	1094864	What did Mark say?	What did Mark say?	52075158	1473278329905	1473278330001	k	75
100350	1094864	What did Mark say?	What did Mark say?	52075163	1473278330113	1473278330200	 	32
100350	1094864	What did Mark say?	What did Mark say?	52075167	1473278330297	1473278330404	s	83
100350	1094864	What did Mark say?	What did Mark say?	52075192	1473278330465	1473278330576	a	65
100350	1094864	What did Mark say?	What did Mark say?	52075195	1473278330553	1473278330633	y	89
100350	1094864	What did Mark say?	What did Mark say?	52075202	1473278330777	1473278330968	SHIFT	16
100350	1094864	What did Mark say?	What did Mark say?	52075198	1473278330857	1473278330952	?	191
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075352	1473278332809	1473278332993	SHIFT	16
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075355	1473278332881	1473278333025	I	73
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075358	1473278332993	1473278333088	 	32
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075364	1473278333153	1473278333289	w	87
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075368	1473278333200	1473278333290	i	73
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075373	1473278333369	1473278333457	l	76
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075392	1473278333513	1473278333593	l	76
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075393	1473278333593	1473278333681	 	32
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075394	1473278333681	1473278333809	f	70
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075395	1473278333769	1473278333849	o	79
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075396	1473278333945	1473278334000	l	76
100350	1094876	I will follow up with him as soon as the dust settles.	I will follow up with him as soon as the dust settles.	52075417	1473278334073	1473278334129	l	76
