PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167268	1473280121541	1473280121845	SHIFT	16
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167265	1473280121650	1473280121845	I	73
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167270	1473280121781	1473280121973	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167272	1473280122013	1473280122141	e	69
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167275	1473280122222	1473280122318	n	78
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167281	1473280122839	1473280122943	c	67
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167332	1473280122923	1473280123079	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167334	1473280123104	1473280123218	u	85
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167337	1473280123248	1473280123360	r	82
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167341	1473280123384	1473280123584	a	65
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167343	1473280123561	1473280123713	g	71
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167389	1473280123681	1473280123809	e	69
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167390	1473280123849	1473280124009	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167391	1473280124066	1473280124154	a	65
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167392	1473280124394	1473280124506	BKSP	8
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167393	1473280124434	1473280124538	e	69
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167394	1473280124683	1473280124811	a	65
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167432	1473280124763	1473280124915	c	67
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167438	1473280124891	1473280124996	h	72
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167441	1473280124956	1473280125132	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167444	1473280125381	1473280125510	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167447	1473280125541	1473280125605	f	70
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167450	1473280125629	1473280125757	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167477	1473280125822	1473280125886	y	89
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167481	1473280125998	1473280126134	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167484	1473280126054	1473280126198	u	85
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167487	1473280126135	1473280126282	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167490	1473280126359	1473280126471	t	84
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167546	1473280126495	1473280126639	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167550	1473280126599	1473280126735	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167554	1473280126776	1473280126872	a	65
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167557	1473280127201	1473280127281	t	84
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167561	1473280127394	1473280127449	t	84
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167596	1473280127473	1473280127585	e	69
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167599	1473280127666	1473280127802	n	78
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167601	1473280127802	1473280127914	d	68
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167603	1473280127954	1473280128091	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167605	1473280128163	1473280128309	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167629	1473280128388	1473280128467	r	82
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167639	1473280128492	1473280128748	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167634	1473280128604	1473280128684	t	84
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167644	1473280128716	1473280128909	u	85
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167650	1473280128909	1473280129061	n	78
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167667	1473280129037	1473280129133	e	69
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167675	1473280129133	1473280129259	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167681	1473280129260	1473280129373	i	73
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167687	1473280129317	1473280129470	n	78
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167694	1473280129438	1473280129590	 	32
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167699	1473280129591	1473280129686	t	84
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167730	1473280129734	1473280129830	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167735	1473280129790	1473280130015	m	77
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167740	1473280129975	1473280130103	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167745	1473280130287	1473280130359	r	82
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167750	1473280130447	1473280130543	r	82
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167817	1473280130545	1473280130695	o	79
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167820	1473280130679	1473280130816	w	87
100532	1096799	I encourage each of you to attend or tune in tomorrow.	I encourage each of you to attend or tune in tomorrow.	52167825	1473280130928	1473280131040	.	190
100532	1096814	This is the limit.	This is the limit.	52168006	1473280134219	1473280134480	SHIFT	16
100532	1096814	This is the limit.	This is the limit.	52168010	1473280134408	1473280134520	T	84
100532	1096814	This is the limit.	This is the limit.	52168013	1473280134592	1473280134745	h	72
100532	1096814	This is the limit.	This is the limit.	52168018	1473280134745	1473280134793	i	85
100532	1096814	This is the limit.	This is the limit.	52168022	1473280134839	1473280134889	s	83
100532	1096814	This is the limit.	This is the limit.	52168088	1473280135154	1473280135202	BKSP	8
100532	1096814	This is the limit.	This is the limit.	52168095	1473280135282	1473280135346	BKSP	8
100532	1096814	This is the limit.	This is the limit.	52168099	1473280135402	1473280135498	BKSP	8
100532	1096814	This is the limit.	This is the limit.	52168104	1473280135602	1473280135691	i	73
100532	1096814	This is the limit.	This is the limit.	52168109	1473280135691	1473280135755	s	83
100532	1096814	This is the limit.	This is the limit.	52168114	1473280135755	1473280135915	 	32
100532	1096814	This is the limit.	This is the limit.	52168119	1473280135891	1473280136067	i	73
100532	1096814	This is the limit.	This is the limit.	52168128	1473280135998	1473280136091	s	83
100532	1096814	This is the limit.	This is the limit.	52168132	1473280136092	1473280136252	 	32
100532	1096814	This is the limit.	This is the limit.	52168141	1473280136252	1473280136316	t	84
100532	1096814	This is the limit.	This is the limit.	52168148	1473280136316	1473280136444	h	72
100532	1096814	This is the limit.	This is the limit.	52168155	1473280136420	1473280136517	e	69
100532	1096814	This is the limit.	This is the limit.	52168224	1473280136492	1473280136709	 	32
100532	1096814	This is the limit.	This is the limit.	52168228	1473280136629	1473280136773	l	76
100532	1096814	This is the limit.	This is the limit.	52168233	1473280137190	1473280137302	i	73
100532	1096814	This is the limit.	This is the limit.	52168239	1473280137382	1473280137504	m	77
100532	1096814	This is the limit.	This is the limit.	52168242	1473280137463	1473280137599	i	73
100532	1096814	This is the limit.	This is the limit.	52168247	1473280137647	1473280137735	t	84
100532	1096814	This is the limit.	This is the limit.	52168285	1473280138393	1473280138473	.	190
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168503	1473280140277	1473280140662	SHIFT	16
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168508	1473280140598	1473280140750	W	87
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168513	1473280140782	1473280140910	e	69
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168520	1473280140911	1473280141087	 	32
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168527	1473280141063	1473280141167	k	75
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168589	1473280141143	1473280141326	n	78
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168592	1473280141311	1473280141454	o	79
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168595	1473280141455	1473280141559	w	87
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168598	1473280141583	1473280141759	 	32
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168603	1473280141737	1473280141831	t	84
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168607	1473280141832	1473280141954	h	72
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168640	1473280141956	1473280142048	e	69
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168642	1473280142072	1473280142216	 	32
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168644	1473280142240	1473280142378	e	69
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168648	1473280142400	1473280142497	n	78
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168651	1473280142569	1473280142673	g	71
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168669	1473280142721	1473280142882	i	73
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168673	1473280142882	1473280143018	n	78
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168676	1473280142948	1473280143058	e	69
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168681	1473280143090	1473280143218	 	32
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168746	1473280143194	1473280143339	i	73
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168754	1473280143339	1473280143459	s	83
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168760	1473280143427	1473280143603	 	32
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168768	1473280143844	1473280143932	c	67
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168774	1473280144197	1473280144261	a	65
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168780	1473280144485	1473280144565	p	80
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168836	1473280145006	1473280145103	a	65
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168841	1473280145127	1473280145191	b	66
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168846	1473280145303	1473280145431	l	76
100532	1096821	We know the engine is capable.	We know the engine is capable. 	52168850	1473280145407	1473280145520	e	69
