PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062621	1473278142461	1473278142877	SHIFT	16
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062625	1473278142765	1473278142908	D	68
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062630	1473278143181	1473278143324	i	73
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062634	1473278143420	1473278143580	d	68
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062641	1473278143613	1473278143804	 	32
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062646	1473278144908	1473278145036	y	89
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062725	1473278145212	1473278145340	o	79
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062729	1473278145548	1473278145660	u	85
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062732	1473278145676	1473278145853	 	32
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062734	1473278146412	1473278146588	e	69
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062736	1473278146828	1473278146956	v	86
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062838	1473278147116	1473278147260	e	69
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062840	1473278147388	1473278147516	r	82
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062843	1473278147788	1473278147964	 	32
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062845	1473278148476	1473278148604	h	72
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062850	1473278148716	1473278148844	e	69
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062948	1473278149036	1473278149180	a	65
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062952	1473278149404	1473278149516	r	82
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062956	1473278149644	1473278149804	 	32
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062961	1473278150348	1473278150508	a	65
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52062966	1473278151036	1473278151196	n	78
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063063	1473278151452	1473278151564	y	89
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063069	1473278151804	1473278151932	t	84
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063073	1473278152060	1473278152172	h	72
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063077	1473278152316	1473278152460	i	73
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063080	1473278152941	1473278153052	n	78
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063880	1473278153292	1473278153436	g	71
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063883	1473278153852	1473278153980	 	32
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063886	1473278154252	1473278154316	SHIFT	16
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063891	1473278154284	1473278154332	WIN	91
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063894	1473278154438	1473278154605	WIN	91
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063897	1473278161019	1473278161131	BKSP	8
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063904	1473278162172	1473278164268	SHIFT	16
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063910	1473278164203	1473278164348	?	191
100330	1094585	Did you ever hear anything?.	Did you ever hear anything?.	52063913	1473278165403	1473278165548	.	190
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064159	1473278171436	1473278171692	SHIFT	16
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064161	1473278171693	1473278171852	i	73
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064165	1473278171932	1473278172108	 	32
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064167	1473278172251	1473278172411	j	74
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064172	1473278172796	1473278172924	u	85
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064177	1473278173180	1473278173372	s	83
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064273	1473278173484	1473278173628	t	84
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064275	1473278173692	1473278173852	 	32
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064277	1473278174668	1473278174780	t	84
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064280	1473278174924	1473278175052	r	82
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064282	1473278175292	1473278175484	a	65
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064413	1473278175723	1473278175899	c	67
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064415	1473278176076	1473278176172	j	74
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064418	1473278176635	1473278176747	BKSP	8
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064420	1473278177179	1473278177372	k	75
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064424	1473278177373	1473278177500	e	69
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064428	1473278177644	1473278177819	d	68
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064581	1473278178124	1473278178315	 	32
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064585	1473278179211	1473278179371	d	68
100330	1094622	I just tracked down Steve.	i just tracked down Steve.	52064588	1473278179580	1473278179739	o	79
