PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091854	1473278640749	1473278641319	SHIFT	16
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091850	1473278641145	1473278641209	T	84
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091859	1473278641409	1473278641479	h	72
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091863	1473278641520	1473278641596	e	69
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091866	1473278641646	1473278641759	 	32
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091909	1473278641869	1473278642320	SHIFT	16
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091871	1473278642185	1473278642256	F	70
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091912	1473278642297	1473278642392	E	69
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091914	1473278642532	1473278642586	d	68
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091915	1473278642696	1473278642796	 	32
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091917	1473278643046	1473278643109	h	72
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52091921	1473278643139	1473278643223	a	65
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092065	1473278643365	1473278643440	s	83
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092066	1473278643560	1473278643696	 	32
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092067	1473278644006	1473278644160	n	78
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092068	1473278644120	1473278644223	o	79
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092069	1473278644473	1473278644547	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092070	1473278644607	1473278644666	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092071	1473278644776	1473278644827	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092072	1473278645027	1473278645077	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092073	1473278645163	1473278645220	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092076	1473278645300	1473278645360	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092078	1473278645440	1473278645514	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092080	1473278645604	1473278645667	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092083	1473278645767	1473278645837	BKSP	8
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092085	1473278646830	1473278646884	e	69
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092088	1473278647006	1473278647071	d	68
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092092	1473278647131	1473278647207	 	32
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092098	1473278647277	1473278647347	h	72
100386	1095221	The Fed has not taken an official position on the issue.	The Fed has not taken an official position on the issue.	52092104	1473278647347	1473278647504	a	65
